Image,Label
..\data\Fish_Dataset\Sea Bass\Sea Bass\00341.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00342.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00343.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00344.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00345.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00346.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00347.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00348.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00349.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00350.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00351.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00352.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00353.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00354.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00355.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00356.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00357.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00358.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00359.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00360.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00361.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00362.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00363.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00364.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00365.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00366.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00367.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00368.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00369.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00370.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00371.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00372.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00373.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00374.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00375.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00376.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00377.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00378.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00379.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00380.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00381.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00382.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00383.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00384.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00385.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00386.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00387.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00388.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00389.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00390.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00391.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00392.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00393.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00394.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00395.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00396.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00397.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00398.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00399.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00400.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00401.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00402.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00403.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00404.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00405.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00406.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00407.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00408.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00409.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00410.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00411.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00412.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00413.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00414.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00415.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00416.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00417.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00418.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00419.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00420.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00421.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00422.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00423.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00424.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00425.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00426.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00427.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00428.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00429.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00430.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00431.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00432.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00433.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00434.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00435.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00436.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00437.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00438.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00439.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00440.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00441.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00442.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00443.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00444.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00445.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00446.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00447.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00448.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00449.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00450.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00451.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00452.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00453.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00454.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00455.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00456.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00457.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00458.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00459.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00460.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00461.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00462.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00463.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00464.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00465.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00466.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00467.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00468.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00469.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00470.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00471.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00472.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00473.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00474.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00475.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00476.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00477.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00478.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00479.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00480.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00481.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00482.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00483.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00484.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00485.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00486.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00487.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00488.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00489.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00490.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00491.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00492.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00493.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00494.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00495.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00496.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00497.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00498.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00499.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00500.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00501.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00502.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00503.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00504.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00505.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00506.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00507.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00508.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00509.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00510.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00511.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00512.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00513.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00514.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00515.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00516.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00517.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00518.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00519.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00520.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00521.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00522.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00523.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00524.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00525.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00526.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00527.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00528.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00529.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00530.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00531.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00532.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00533.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00534.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00535.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00536.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00537.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00538.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00539.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00540.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00541.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00542.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00543.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00544.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00545.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00546.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00547.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00548.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00549.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00550.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00551.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00552.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00553.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00554.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00555.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00556.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00557.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00558.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00559.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00560.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00561.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00562.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00563.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00564.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00565.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00566.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00567.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00568.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00569.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00570.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00571.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00572.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00573.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00574.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00575.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00576.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00577.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00578.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00579.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00580.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00581.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00582.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00583.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00584.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00585.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00586.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00587.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00588.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00589.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00590.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00591.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00592.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00593.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00594.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00595.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00596.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00597.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00598.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00599.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00600.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00601.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00602.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00603.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00604.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00605.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00606.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00607.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00608.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00609.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00610.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00611.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00612.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00613.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00614.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00615.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00616.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00617.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00618.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00619.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00620.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00621.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00622.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00623.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00624.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00625.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00626.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00627.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00628.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00629.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00630.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00631.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00632.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00633.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00634.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00635.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00636.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00637.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00638.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00639.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00640.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00641.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00642.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00643.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00644.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00645.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00646.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00647.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00648.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00649.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00650.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00651.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00652.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00653.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00654.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00655.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00656.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00657.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00658.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00659.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00660.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00661.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00662.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00663.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00664.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00665.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00666.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00667.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00668.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00669.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00670.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00671.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00672.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00673.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00674.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00675.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00676.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00677.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00678.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00679.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00680.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00681.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00682.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00683.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00684.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00685.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00686.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00687.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00688.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00689.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00690.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00691.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00692.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00693.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00694.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00695.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00696.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00697.png,Sea Bass
..\data\Fish_Dataset\Sea Bass\Sea Bass\00698.png,Sea Bass
